City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Taupo,NZ,2022-09-22 19:21:52,-38.6833,176.0833,52.3,92,100,7.47
382,Wajima,JP,2022-09-22 19:21:53,37.4,136.9,71.73,83,100,6.46
383,Moree,AU,2022-09-22 19:21:53,-29.4667,149.85,50.02,93,100,8.05
384,Kondinskoye,RU,2022-09-22 19:21:54,59.6481,67.41,43.88,56,100,5.82
385,Sabang,ID,2022-09-22 19:21:54,5.8933,95.3214,82.22,74,100,16.55
386,Bilma,NE,2022-09-22 19:21:54,18.6853,12.9164,94.68,10,43,8.43
387,Cap-Aux-Meules,CA,2022-09-22 19:17:09,47.3821,-61.8597,64.45,94,75,13.8
388,Aksarka,RU,2022-09-22 19:21:55,66.5606,67.7975,36.97,68,70,22.12
389,Gobabis,NA,2022-09-22 19:21:56,-22.45,18.9667,63.91,13,0,4.61
390,Ketchikan,US,2022-09-22 19:21:56,55.3422,-131.6461,54.07,82,75,4.61
391,Taltal,CL,2022-09-22 19:21:56,-25.4,-70.4833,62.19,59,22,4.83
392,Limpapa,PH,2022-09-22 19:21:57,7.1197,121.9106,77.07,84,100,0.85
393,Altamont,US,2022-09-22 19:21:57,42.2068,-121.7372,62.4,63,75,6.91
394,Pevek,RU,2022-09-22 19:21:57,69.7008,170.3133,34.95,86,12,17.09
395,Tra Vinh,VN,2022-09-22 19:21:58,9.9347,106.3453,75.52,93,100,3.89
396,Wyndham,US,2022-09-22 19:20:00,37.6985,-77.6125,89.46,77,100,9.22
397,Mocuba,MZ,2022-09-22 19:21:58,-16.8392,36.9856,75.79,59,0,8.88
398,Maragogi,BR,2022-09-22 19:21:59,-9.0122,-35.2225,78.66,73,34,10.11
399,Port-Cartier,CA,2022-09-22 19:21:59,50.0334,-66.8654,52.02,99,100,1.12
400,College,US,2022-09-22 19:22:00,64.8569,-147.8028,41.07,95,100,4.61
401,Spornoye,RU,2022-09-22 19:22:00,50.8448,37.2913,51.03,65,63,4.21
402,Matara,LK,2022-09-22 19:22:01,5.9485,80.5353,77.79,87,89,8.66
403,Narodychi,UA,2022-09-22 19:22:01,51.2029,29.0823,46.27,97,100,5.01
404,Sile,TR,2022-09-22 19:22:02,41.1754,29.6133,56.07,72,13,10.09
405,Bayir,TR,2022-09-22 19:22:02,37.2687,28.2167,63.12,54,4,5.79
406,Dakar,SN,2022-09-22 19:22:02,14.6937,-17.4441,80.73,89,75,18.41
407,Saint-Joseph,RE,2022-09-22 19:22:03,-21.3667,55.6167,69.6,84,19,12.73
408,Shirvan,AZ,2022-09-22 19:22:03,39.9509,48.8994,79.11,60,84,4.5
409,Awjilah,LY,2022-09-22 19:22:03,29.1081,21.2869,84.87,36,0,8.63
410,Tagbac,PH,2022-09-22 19:22:04,7.089,125.1567,71.78,93,100,0.29
411,Marandahalli,IN,2022-09-22 19:22:04,12.4,78.0,72.82,74,100,7.23
412,Anuradhapura,LK,2022-09-22 19:22:05,8.3565,80.4173,77.5,82,100,9.46
413,Kisangani,CD,2022-09-22 19:22:05,0.5167,25.2,72.25,93,73,3.42
414,Binzhou,CN,2022-09-22 19:22:06,37.3667,118.0167,55.02,20,0,17.65
415,Hofn,IS,2022-09-22 19:22:06,64.2539,-15.2082,47.01,91,99,10.47
416,Yermekeyevo,RU,2022-09-22 19:22:06,54.0761,53.6712,65.52,25,100,7.36
417,Catia La Mar,VE,2022-09-22 19:23:07,10.6038,-67.0303,76.82,87,100,8.41
418,Severodvinsk,RU,2022-09-22 19:23:08,64.5635,39.8302,42.91,78,90,5.32
419,Dwarka,IN,2022-09-22 19:23:08,22.2394,68.9678,80.56,73,100,10.2
420,Zhigansk,RU,2022-09-22 19:23:10,66.7697,123.3711,27.5,90,100,0.11
421,San Carlos De Bariloche,AR,2022-09-22 19:20:30,-41.1456,-71.3082,49.75,71,75,18.41
422,Ozark,US,2022-09-22 19:23:11,37.0209,-93.206,63.12,92,100,7.07
423,Trincomalee,LK,2022-09-22 19:23:11,8.5711,81.2335,80.56,74,98,17.45
424,Nabire,ID,2022-09-22 19:23:12,-3.3667,135.4833,74.55,91,91,3.36
425,Narok,KE,2022-09-22 19:23:12,-1.0783,35.8601,61.43,69,100,8.16
426,Srivardhan,IN,2022-09-22 19:23:13,18.0333,73.0167,77.23,82,99,5.23
427,Alice Town,BS,2022-09-22 19:23:13,25.7167,-79.3,83.64,67,4,8.08
428,Te Anau,NZ,2022-09-22 19:23:14,-45.4167,167.7167,40.66,94,53,0.54
429,Gat,IL,2022-09-22 19:23:07,31.61,34.7642,76.82,63,0,2.73
430,Gurupa,BR,2022-09-22 19:23:14,-1.405,-51.64,98.22,26,17,4.38
431,Tagusao,PH,2022-09-22 19:23:15,9.1924,117.8141,79.68,82,85,4.97
432,Dutse,NG,2022-09-22 19:23:15,11.7594,9.3392,82.47,59,4,3.67
433,Nhulunbuy,AU,2022-09-22 19:23:16,-12.2333,136.7667,74.01,88,100,0.0
434,Usinsk,RU,2022-09-22 19:23:16,65.9939,57.5281,41.31,92,100,13.33
435,Bozeman,US,2022-09-22 19:20:11,45.6796,-111.0386,63.82,62,75,11.5
436,Itarema,BR,2022-09-22 19:23:17,-2.9248,-39.9167,83.62,61,18,18.34
437,Troitskoye,RU,2022-09-22 19:23:17,52.9821,84.6757,57.45,62,67,6.02
438,Riyadh,SA,2022-09-22 19:22:46,24.6877,46.7219,93.34,15,62,10.54
439,Kaili,ID,2022-09-22 19:23:18,-3.4626,120.2147,67.55,84,100,1.95
440,Iralaya,HN,2022-09-22 19:23:19,15.0,-83.2333,85.93,65,38,6.91
441,Sukhobezvodnoye,RU,2022-09-22 19:23:19,57.0491,44.8891,51.22,97,100,4.63
442,Guilin,CN,2022-09-22 19:23:20,25.2819,110.2864,75.31,60,91,5.97
443,Hovd,MN,2022-09-22 19:23:20,48.0056,91.6419,51.35,36,0,0.83
444,Lodwar,KE,2022-09-22 19:23:20,3.1191,35.5973,87.31,33,68,7.38
445,Yurgamysh,RU,2022-09-22 19:23:21,55.3714,64.4656,56.16,70,84,6.82
446,Santa Catarina De Tepehuanes,MX,2022-09-22 19:23:22,25.35,-105.7333,76.91,44,3,10.8
447,Kandrian,PG,2022-09-22 19:23:23,-6.2167,149.55,74.86,89,69,5.99
448,Sobolevo,RU,2022-09-22 19:23:23,54.4299,31.8996,47.46,97,95,8.21
449,Berdigestyakh,RU,2022-09-22 19:23:24,62.0989,126.6992,24.01,97,26,3.0
450,Afyonkarahisar,TR,2022-09-22 19:23:24,38.75,30.6667,49.53,64,93,8.3
451,Krasnyy Chikoy,RU,2022-09-22 19:23:25,50.3643,108.7512,37.8,70,94,4.0
452,West Fargo,US,2022-09-22 19:21:54,46.875,-96.9004,60.03,44,0,5.75
453,Zaozerne,UA,2022-09-22 19:23:25,45.1582,33.2787,56.21,62,100,9.69
454,Akdagmadeni,TR,2022-09-22 19:23:26,39.6603,35.8836,55.8,71,100,3.53
455,Yangjiang,CN,2022-09-22 19:23:27,21.85,111.9667,75.16,89,18,4.34
456,Ballina,AU,2022-09-22 19:19:35,-28.8667,153.5667,63.79,99,100,11.92
457,Kruisfontein,ZA,2022-09-22 19:23:27,-34.0033,24.7314,58.89,77,100,7.47
458,Naron,ES,2022-09-22 19:23:28,43.5167,-8.1528,67.05,77,99,7.58
459,Puerto Colombia,CO,2022-09-22 19:23:29,10.9878,-74.9547,84.29,71,39,4.81
460,Merauke,ID,2022-09-22 19:23:29,-8.4667,140.3333,76.12,91,91,7.25
461,Mayskiy,RU,2022-09-22 19:23:29,47.6931,40.1025,62.01,63,100,4.7
462,Neiafu,TO,2022-09-22 19:23:30,-18.65,-173.9833,77.68,88,40,12.66
463,Sinnamary,GF,2022-09-22 19:23:30,5.3833,-52.95,84.74,66,1,12.15
464,Tubuala,PA,2022-09-22 19:23:31,9.5167,-79.0333,84.09,71,89,6.58
465,San Isidro,PE,2022-09-22 19:24:32,-12.1167,-77.05,62.19,72,75,14.97
466,Aksu,CN,2022-09-22 19:24:32,41.1231,80.2644,71.13,30,67,5.37
467,Coquimbo,CL,2022-09-22 19:24:33,-29.9533,-71.3436,64.13,51,0,16.11
468,Wanning,CN,2022-09-22 19:24:33,18.8003,110.3967,76.86,89,100,2.17
469,Borger,NL,2022-09-22 19:20:57,52.9233,6.7931,54.93,80,100,6.2
470,Zwickau,DE,2022-09-22 19:24:34,50.7167,12.4833,48.79,79,6,4.61
471,Abu Samrah,SY,2022-09-22 19:24:34,35.3029,37.1841,70.86,67,0,14.09
472,Maceio,BR,2022-09-22 19:24:34,-9.6658,-35.7353,81.84,74,75,14.97
473,Gamba,GA,2022-09-22 19:24:35,-2.65,10.0,76.66,85,97,6.33
474,Guadalupe Y Calvo,MX,2022-09-22 19:24:35,26.1,-106.9667,75.15,33,9,4.32
475,Bilibino,RU,2022-09-22 19:24:36,68.0546,166.4372,32.54,88,100,7.67
476,Ribeira Grande,PT,2022-09-22 19:24:36,38.5167,-28.7,77.4,83,20,9.22
477,Aden,YE,2022-09-22 19:24:37,12.7794,45.0367,87.91,71,68,10.4
478,Haines Junction,CA,2022-09-22 19:24:37,60.7522,-137.5108,49.95,37,76,4.61
479,Udachnyy,RU,2022-09-22 19:19:54,66.4167,112.4,18.19,88,100,5.37
480,Totma,RU,2022-09-22 19:24:38,59.9747,42.7642,46.65,84,100,5.61
481,Jizan,SA,2022-09-22 19:24:38,17.3333,42.6667,90.54,56,96,4.7
482,Los Llanos De Aridane,ES,2022-09-22 19:24:39,28.6585,-17.9182,74.95,70,40,13.0
483,Kidal,ML,2022-09-22 19:24:39,18.4411,1.4078,98.11,14,79,8.21
484,Olga,RU,2022-09-22 19:24:40,43.7444,135.2892,49.48,85,100,4.83
485,Umm Bab,QA,2022-09-22 19:24:40,25.2142,50.8072,89.29,58,0,11.23
486,Naze,JP,2022-09-22 19:24:41,28.3667,129.4833,77.92,86,19,7.38
487,Yumen,CN,2022-09-22 19:24:41,40.2833,97.2,55.74,22,100,14.14
488,Huejuquilla El Alto,MX,2022-09-22 19:24:42,22.6,-103.8667,77.9,32,0,6.44
489,Marsa Matruh,EG,2022-09-22 19:24:42,31.3525,27.2453,76.35,70,11,14.25
490,Deputatskiy,RU,2022-09-22 19:24:43,69.3,139.9,18.5,95,99,6.17
491,Sisimiut,GL,2022-09-22 19:24:43,66.9395,-53.6735,38.5,98,100,1.12
492,Gravdal,NO,2022-09-22 19:24:43,68.1214,13.5031,51.69,87,75,4.61
493,Fort Nelson,CA,2022-09-22 19:23:52,58.8053,-122.7002,67.59,49,40,2.3
494,Sibolga,ID,2022-09-22 19:24:44,1.7427,98.7792,75.65,81,100,3.27
495,Cervo,ES,2022-09-22 19:24:44,43.6702,-7.4101,63.97,83,100,5.75
496,Belmonte,BR,2022-09-22 19:24:46,-15.8631,-38.8828,77.99,78,1,14.0
497,Revda,RU,2022-09-22 19:24:46,56.801,59.9303,53.2,78,100,3.65
498,Tayginka,RU,2022-09-22 19:24:46,55.6244,60.5076,54.36,72,29,1.5
499,Qaqortoq,GL,2022-09-22 19:24:47,60.7167,-46.0333,44.91,96,100,8.63
500,Port Moresby,PG,2022-09-22 19:24:47,-9.4431,147.1797,74.62,100,40,3.44
501,Oranjemund,NA,2022-09-22 19:24:47,-28.55,16.4333,55.94,84,4,2.84
502,Mahenge,TZ,2022-09-22 19:24:48,-8.6833,36.7167,66.94,48,50,2.66
503,Atocha,BO,2022-09-22 19:24:48,-20.9333,-66.2333,59.36,4,64,22.46
504,Midlothian,US,2022-09-22 19:21:09,32.4824,-96.9945,98.22,32,100,3.44
505,Purranque,CL,2022-09-22 19:24:49,-40.9167,-73.1667,51.13,99,100,4.0
506,Kingston,JM,2022-09-22 19:20:53,17.997,-76.7936,90.25,67,20,10.36
507,Ahuimanu,US,2022-09-22 19:24:49,21.4447,-157.8378,83.19,66,75,9.22
508,Hammerfest,NO,2022-09-22 19:22:25,70.6634,23.6821,57.65,67,0,6.91
509,San-Pedro,CI,2022-09-22 19:24:49,4.7485,-6.6363,76.06,90,78,5.48
510,Henties Bay,NA,2022-09-22 19:24:50,-22.116,14.2845,55.76,86,0,10.16
511,Mecca,SA,2022-09-22 19:24:50,21.4267,39.8261,84.06,34,0,7.05
512,Flin Flon,CA,2022-09-22 19:25:50,54.7682,-101.865,60.64,44,20,13.8
513,Avera,US,2022-09-22 19:25:51,33.194,-82.5271,95.56,27,0,11.83
514,Kuopio,FI,2022-09-22 19:25:51,62.8924,27.677,40.95,93,0,2.3
515,Haapiti,PF,2022-09-22 19:25:52,-17.5667,-149.8667,80.33,74,7,18.97
516,Lokosovo,RU,2022-09-22 19:25:52,61.1333,74.8167,41.47,59,76,13.33
517,Jackson,US,2022-09-22 19:23:03,42.4165,-122.8345,72.91,65,40,5.75
518,Pitimbu,BR,2022-09-22 19:25:53,-7.4706,-34.8086,84.79,71,31,10.56
519,Bonavista,CA,2022-09-22 19:25:53,48.6499,-53.1147,57.06,96,100,22.26
520,Pingliang,CN,2022-09-22 19:25:53,35.5392,106.6861,55.42,41,100,1.68
521,Sturgeon Falls,CA,2022-09-22 19:25:54,46.3646,-79.9326,51.76,73,100,16.4
522,Mildura,AU,2022-09-22 19:25:54,-34.2,142.15,54.07,90,89,9.75
523,Santa Fe,AR,2022-09-22 19:25:55,-31.6333,-60.7,72.01,24,4,8.99
524,Kamalia,PK,2022-09-22 19:25:55,30.7333,72.65,81.3,64,0,6.87
525,Neustrelitz,DE,2022-09-22 19:25:56,53.3667,13.0833,51.85,60,52,4.45
526,Mezen,RU,2022-09-22 19:25:56,65.8522,44.24,42.85,85,96,4.7
527,Dharchula,IN,2022-09-22 19:25:56,29.85,80.5333,69.48,85,100,2.35
528,Vitim,RU,2022-09-22 19:25:57,59.4511,112.5578,37.02,98,100,7.43
529,Simbakoro,SL,2022-09-22 19:25:57,8.6,-11.0167,71.4,98,100,2.48
530,Inyonga,TZ,2022-09-22 19:25:57,-6.7167,32.0667,76.1,34,31,4.99
531,Chapais,CA,2022-09-22 19:25:58,49.7834,-74.8492,42.58,97,100,13.8
532,Youghal,IE,2022-09-22 19:25:58,51.95,-7.8506,58.21,88,0,12.5
533,Mukhen,RU,2022-09-22 19:25:58,48.1,136.1,48.54,77,8,4.45
534,Malanje,AO,2022-09-22 19:25:59,-9.5402,16.341,74.35,60,95,6.49
535,Flinders,AU,2022-09-22 19:25:59,-34.5833,150.8552,60.19,93,100,4.0
536,San Antonio,US,2022-09-22 19:25:55,29.4241,-98.4936,99.19,32,20,10.36
537,Olafsvik,IS,2022-09-22 19:26:00,64.8945,-23.7142,44.37,76,98,16.89
538,Las Vegas,US,2022-09-22 19:24:41,36.175,-115.1372,90.77,18,0,8.05
539,Boulder City,US,2022-09-22 19:26:00,35.9786,-114.8325,89.92,32,0,4.61
540,Walvis Bay,NA,2022-09-22 19:26:01,-22.9575,14.5053,56.08,87,0,6.91
541,Togur,RU,2022-09-22 19:26:01,58.3631,82.8265,41.59,82,6,9.82
542,Pabna,BD,2022-09-22 19:26:02,24.0,89.25,78.66,92,88,6.08
543,Pemba,MZ,2022-09-22 19:26:02,-12.974,40.5178,77.7,78,40,9.22
544,Savinskiy,RU,2022-09-22 19:26:03,62.9342,40.1361,41.9,79,63,0.0
545,Wuda,CN,2022-09-22 19:26:04,39.4994,106.7117,51.3,26,21,9.75
546,Meulaboh,ID,2022-09-22 19:23:37,4.1363,96.1285,76.55,89,93,5.57
547,Roma,US,2022-09-22 19:21:31,43.2128,-75.4557,60.73,84,100,18.01
548,Turukhansk,RU,2022-09-22 19:26:05,65.8167,87.9833,32.59,94,96,8.32
549,Seoul,KR,2022-09-22 19:26:05,37.5683,126.9778,67.44,91,0,5.75
550,Whitehorse,CA,2022-09-22 19:26:06,60.7161,-135.0538,50.77,50,75,11.5
551,Teruel,ES,2022-09-22 19:24:59,40.6667,-0.6667,57.85,62,3,4.32
552,Oriximina,BR,2022-09-22 19:26:06,-1.7656,-55.8661,98.28,30,3,7.74
553,Bowen,AU,2022-09-22 19:26:07,-20.0167,148.2333,70.23,92,2,4.07
554,Mandalgovi,MN,2022-09-22 19:26:07,45.7625,106.2708,40.64,28,0,8.61
555,Hami,CN,2022-09-22 19:26:08,42.8,93.45,69.98,12,20,9.08
556,Hoima,UG,2022-09-22 19:26:08,1.4356,31.3436,64.58,87,74,1.52
557,Cockburn Town,TC,2022-09-22 19:26:09,21.4612,-71.1419,82.33,79,80,8.77
558,Hobyo,SO,2022-09-22 19:27:09,5.3505,48.5268,76.33,89,42,20.2
559,Villa Carlos Paz,AR,2022-09-22 19:27:10,-31.4241,-64.4978,70.39,19,0,5.99
560,Moctezuma,MX,2022-09-22 19:27:10,29.8,-109.6667,89.31,46,5,0.58
561,Ambilobe,MG,2022-09-22 19:22:29,-13.2,49.05,73.38,65,6,8.48
562,Zabol,AF,2022-09-22 19:27:11,32.25,67.25,67.71,15,0,6.24
563,Ikalamavony,MG,2022-09-22 19:27:11,-21.15,46.5833,62.49,76,25,8.77
564,Pandan,PH,2022-09-22 19:27:12,14.0453,124.1694,79.27,85,70,6.31
565,Quang Ngai,VN,2022-09-22 19:27:12,15.1167,108.8,75.78,93,100,2.19
566,Severnyy,RU,2022-09-22 19:27:13,50.677,36.5532,51.84,76,0,4.47
567,Altayskoye,RU,2022-09-22 19:27:13,51.9533,85.3325,56.98,51,0,6.8
568,Thunder Bay,CA,2022-09-22 19:22:50,48.4001,-89.3168,53.51,47,20,8.05
569,La Carlota,PH,2022-09-22 19:27:14,10.4233,122.9208,77.85,88,100,4.47
570,Manzanillo,CU,2022-09-22 19:27:14,20.3433,-77.1167,87.46,60,87,8.52
571,Luanda,AO,2022-09-22 19:27:15,-8.8368,13.2343,73.4,83,40,9.22
572,El Alto,PE,2022-09-22 19:27:17,-4.2714,-81.2147,71.26,71,100,14.05
573,Longyearbyen,SJ,2022-09-22 19:27:17,78.2186,15.6401,35.44,69,40,26.46
